annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,d_ref,scaling_factor,particle_size_min,particle_size_max
4.159e-07,0.0001,1.0,1.0,0.0,0.0,0.0,4.15931e-07,4.15931e-07,0.0,6578.137,0.26,1.0,0.05623,0.07079
1.566e-06,0.0001,0.936682,0.936682,0.0633178,0.999266,0.000135037,1.46725e-06,1.46725e-06,9.91828e-08,6678.137,0.26,1.0,0.05623,0.07079
5.429e-06,0.0001,0.450972,0.450972,0.549028,0.999299,0.0042544,2.4484e-06,2.4484e-06,2.98077e-06,6778.137,0.26,1.0,0.05623,0.07079
2.929e-05,0.0001,0.156847,0.156847,0.843153,0.999382,0.0399354,4.59335e-06,4.59335e-06,2.46921e-05,6878.137,0.26,1.0,0.05623,0.07079
3.281e-05,0.0001,0.121146,0.121146,0.878854,0.999085,0.0315143,3.9743e-06,3.9743e-06,2.88316e-05,6978.137,0.26,1.0,0.05623,0.07079
7.737e-05,0.0001,0.0593035,0.0593035,0.940696,0.998874,0.0646664,4.58845e-06,4.58845e-06,7.27839e-05,7078.137,0.26,1.0,0.05623,0.07079
0.0001188,0.0001,0.0625955,0.0625955,0.937404,0.99911,0.125124,7.43694e-06,7.43694e-06,0.000111373,7178.137,0.26,1.0,0.05623,0.07079
8.604e-05,0.0001,0.0817024,0.0817024,0.918298,0.999245,0.10464,7.02943e-06,7.02943e-06,7.90076e-05,7278.137,0.26,1.0,0.05623,0.07079
5.469e-05,0.0001,0.636082,0.0850925,0.914907,0.999156,0.0235803,3.47872e-05,1.85108e-06,1.99026e-05,7378.137,0.26,1.0,0.05623,0.07079
3.45e-05,0.0001,1.0,,,0.0,0.0,3.44965e-05,0.0,0.0,7478.137,0.26,1.0,0.05623,0.07079
3.547e-05,0.0001,1.0,,,0.0,0.0,3.54659e-05,0.0,0.0,7578.137,0.26,1.0,0.05623,0.07079
3.452e-05,0.0001,1.0,,,0.0,0.0,3.45167e-05,0.0,0.0,7678.137,0.26,1.0,0.05623,0.07079
3.691e-05,0.0001,1.0,,,0.0,0.0,3.69082e-05,0.0,0.0,7778.137,0.26,1.0,0.05623,0.07079
3.56e-05,0.0001,1.0,,,0.0,0.0,3.56029e-05,0.0,0.0,7878.137,0.26,1.0,0.05623,0.07079
1.858e-05,0.0001,1.0,,,0.0,0.0,1.85752e-05,0.0,0.0,7978.137,0.26,1.0,0.05623,0.07079
2.433e-05,0.0001,1.0,,,0.0,0.0,2.43295e-05,0.0,0.0,8078.137,0.26,1.0,0.05623,0.07079
7.253e-06,0.0001,1.0,,,0.0,0.0,7.25294e-06,0.0,0.0,8178.137,0.26,1.0,0.05623,0.07079
7.249e-06,0.0001,1.0,,,0.0,0.0,7.24906e-06,0.0,0.0,8278.136999999999,0.26,1.0,0.05623,0.07079
6.462e-06,0.0001,1.0,,,0.0,0.0,6.4619e-06,0.0,0.0,8378.136999999999,0.26,1.0,0.05623,0.07079
1.478e-06,0.0001,0.952751,0.952751,0.0472486,0.999537,0.000150759,1.40832e-06,1.40832e-06,6.9841e-08,6578.137,0.26,1.0,0.07079,0.08912
5.246e-06,0.0001,0.875077,0.875077,0.124923,0.999245,0.000868024,4.59106e-06,4.59106e-06,6.55405e-07,6678.137,0.26,1.0,0.07079,0.08912
9.698e-06,0.0001,0.464514,0.464514,0.535486,0.999365,0.0081822,4.50484e-06,4.50484e-06,5.19312e-06,6778.137,0.26,1.0,0.07079,0.08912
