annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,inc,d_ref,scaling_factor
0.006663,0.0001,0.930658,0.0504663,0.949534,0.998281,0.268697,0.00620057,2.45545e-05,0.000461998,7478.137,110.0,0.26,0.5
0.006022,0.0001,0.950094,0.0563392,0.943661,0.998415,0.189658,0.00572164,1.79434e-05,0.000300545,7578.137,110.0,0.26,0.5
0.0003618,0.0001,0.940585,0.927176,0.0728241,0.999317,0.0314532,0.000340312,0.000273691,2.14968e-05,6578.137,120.0,0.26,0.5
0.001252,0.0001,0.912324,0.813315,0.186685,0.999095,0.12138,0.00114247,0.00047833,0.000109794,6678.137,120.0,0.26,0.5
0.001772,0.0001,0.71062,0.373628,0.626372,0.999093,0.565308,0.00125891,0.000305797,0.000512657,6778.137,120.0,0.26,0.5
0.004184,0.0001,0.754496,0.198422,0.801578,0.998822,0.872313,0.00315712,0.000254294,0.00102729,6878.137,120.0,0.26,0.5
0.007359,0.0001,0.727388,0.0891653,0.910835,0.997924,0.966452,0.00535278,0.000196387,0.00200612,6978.137,120.0,0.26,0.5
0.01311,0.0001,0.766262,0.0426829,0.957317,0.997099,1.05611,0.0100436,0.000136597,0.00306367,7078.137,120.0,0.26,0.5
0.02067,0.0001,0.838866,0.0299674,0.970033,0.997483,1.32318,0.0173365,0.000102877,0.0033301,7178.137,120.0,0.26,0.5
0.01611,0.0001,0.88813,0.0469129,0.953087,0.998596,1.28354,0.0143093,8.87194e-05,0.00180243,7278.137,120.0,0.26,0.5
0.009638,0.0001,0.899419,0.0422281,0.957772,0.998064,0.500638,0.00866888,4.27422e-05,0.000969433,7378.137,120.0,0.26,0.5
0.006597,0.0001,0.936378,0.0590627,0.940937,0.998559,0.291352,0.00617714,2.63448e-05,0.000419704,7478.137,120.0,0.26,0.5
0.005465,0.0001,0.947177,0.0628898,0.93711,0.99866,0.215423,0.00517639,1.93737e-05,0.000288684,7578.137,120.0,0.26,0.5
0.000404,0.0001,0.942328,0.92825,0.0717499,0.999362,0.0365476,0.0003807,0.00030143,2.32993e-05,6578.137,130.0,0.26,0.5
0.001436,0.0001,0.880092,0.763016,0.236984,0.998792,0.142464,0.00126344,0.000554228,0.000172137,6678.137,130.0,0.26,0.5
0.002019,0.0001,0.735457,0.414649,0.585351,0.99919,0.659342,0.00148505,0.000378394,0.00053417,6778.137,130.0,0.26,0.5
0.004526,0.0001,0.777272,0.222305,0.777695,0.999031,1.04042,0.00351782,0.000288147,0.00100804,6878.137,130.0,0.26,0.5
0.006843,0.0001,0.736094,0.105181,0.894819,0.998237,1.02412,0.00503716,0.000212278,0.00180593,6978.137,130.0,0.26,0.5
0.01277,0.0001,0.775403,0.0489935,0.951007,0.997647,1.21873,0.00989958,0.000147723,0.00286743,7078.137,130.0,0.26,0.5
0.01701,0.0001,0.835592,0.0356453,0.964355,0.997703,1.21781,0.0142162,0.00010339,0.00279714,7178.137,130.0,0.26,0.5
0.01468,0.0001,0.889339,0.0538779,0.946122,0.998737,1.28633,0.0130547,9.25037e-05,0.00162441,7278.137,130.0,0.26,0.5
0.008711,0.0001,0.902201,0.0504368,0.949563,0.998327,0.509316,0.00785908,4.5251e-05,0.000851931,7378.137,130.0,0.26,0.5
0.006106,0.0001,0.937787,0.0736429,0.926357,0.998747,0.303044,0.00572594,3.01976e-05,0.000379857,7478.137,130.0,0.26,0.5
0.005293,0.0001,0.950839,0.0808723,0.919128,0.998868,0.229883,0.00503268,2.28946e-05,0.000260201,7578.137,130.0,0.26,0.5
0.0004836,0.0001,0.94643,0.93064,0.0693601,0.999535,0.0556765,0.000457679,0.000347591,2.59058e-05,6578.137,140.0,0.26,0.5
0.001445,0.0001,0.915334,0.819884,0.180116,0.999443,0.219663,0.0013225,0.00055683,0.000122327,6678.137,140.0,0.26,0.5
0.001861,0.0001,0.772577,0.427607,0.572393,0.999262,0.573915,0.0014379,0.000316206,0.000423273,6778.137,140.0,0.26,0.5
0.003516,0.0001,0.781476,0.229498,0.770502,0.999012,0.777369,0.00274779,0.000228861,0.000768365,6878.137,140.0,0.26,0.5
0.006471,0.0001,0.733714,0.103396,0.896604,0.998169,0.941354,0.00474791,0.000198713,0.00172315,6978.137,140.0,0.26,0.5
0.01114,0.0001,0.766629,0.0538417,0.946158,0.997676,1.11831,0.00853667,0.000147878,0.00259866,7078.137,140.0,0.26,0.5
0.01677,0.0001,0.836729,0.0358068,0.964193,0.997753,1.2185,0.0140344,0.0001017,0.00273853,7178.137,140.0,0.26,0.5
0.01326,0.0001,0.888716,0.0496162,0.950384,0.998741,1.17218,0.0117818,7.70204e-05,0.0014753,7278.137,140.0,0.26,0.5
0.008045,0.0001,0.897475,0.0479452,0.952055,0.998386,0.511135,0.00722045,4.15388e-05,0.000824842,7378.137,140.0,0.26,0.5
0.005993,0.0001,0.943138,0.0729889,0.927011,0.998817,0.288029,0.00565268,2.68334e-05,0.000340803,7478.137,140.0,0.26,0.5
0.004578,0.0001,0.948949,0.0737518,0.926248,0.998829,0.199656,0.00434425,1.8609e-05,0.000233711,7578.137,140.0,0.26,0.5
0.0005596,0.0001,0.935052,0.919436,0.0805643,0.999243,0.0479964,0.00052322,0.000414755,3.63424e-05,6578.137,150.0,0.26,0.5
0.001566,0.0001,0.909501,0.801102,0.198898,0.999352,0.218785,0.0014239,0.000570662,0.000141684,6678.137,150.0,0.26,0.5
0.00218,0.0001,0.80029,0.462287,0.537713,0.999386,0.709545,0.0017445,0.000374269,0.000435334,6778.137,150.0,0.26,0.5
0.003501,0.0001,0.77964,0.235296,0.764704,0.999063,0.823724,0.00272987,0.00023741,0.000771577,6878.137,150.0,0.26,0.5
0.006381,0.0001,0.759652,0.101905,0.898095,0.998316,0.910981,0.00484736,0.000174022,0.00153366,6978.137,150.0,0.26,0.5
0.01072,0.0001,0.783223,0.0530089,0.946991,0.997917,1.11544,0.00839648,0.000130085,0.00232394,7078.137,150.0,0.26,0.5
0.01502,0.0001,0.829141,0.0365965,0.963404,0.99797,1.26449,0.0124578,9.75175e-05,0.00256715,7178.137,150.0,0.26,0.5
0.01208,0.0001,0.889589,0.0529245,0.947075,0.998772,1.08628,0.0107455,7.45282e-05,0.00133367,7278.137,150.0,0.26,0.5
0.007817,0.0001,0.908843,0.0499632,0.950037,0.998323,0.424789,0.00710446,3.74749e-05,0.000712575,7378.137,150.0,0.26,0.5
0.005318,0.0001,0.940757,0.0835377,0.916462,0.998746,0.251313,0.00500319,2.87192e-05,0.000315068,7478.137,150.0,0.26,0.5
0.004744,0.0001,0.952793,0.0753035,0.924696,0.998865,0.197277,0.00452013,1.8238e-05,0.000223955,7578.137,150.0,0.26,0.5
0.0006743,0.0001,0.917503,0.899028,0.100972,0.99902,0.056753,0.00061865,0.000495278,5.56257e-05,6578.137,160.0,0.26,0.5
0.001786,0.0001,0.941819,0.865457,0.134543,0.999585,0.250342,0.00168227,0.00066849,0.000103923,6678.137,160.0,0.26,0.5
0.002384,0.0001,0.805235,0.467372,0.532628,0.999461,0.861087,0.00191934,0.000407362,0.000464239,6778.137,160.0,0.26,0.5
0.003343,0.0001,0.787689,0.261011,0.738989,0.999146,0.831195,0.00263329,0.00025069,0.000709767,6878.137,160.0,0.26,0.5
0.006509,0.0001,0.765822,0.13557,0.86443,0.998416,0.962141,0.004985,0.000239066,0.00152435,6978.137,160.0,0.26,0.5
0.01078,0.0001,0.781476,0.0642752,0.935725,0.998017,1.18814,0.00842759,0.000161876,0.0023566,7078.137,160.0,0.26,0.5
0.01585,0.0001,0.833162,0.0404303,0.95957,0.998091,1.38501,0.0132058,0.000111419,0.00264442,7178.137,160.0,0.26,0.5
0.01277,0.0001,0.895724,0.0573536,0.942646,0.998807,1.11625,0.0114357,8.09999e-05,0.00133129,7278.137,160.0,0.26,0.5
0.007533,0.0001,0.901569,0.0549414,0.945059,0.998427,0.471352,0.00679108,4.31035e-05,0.000741432,7378.137,160.0,0.26,0.5
0.005181,0.0001,0.937888,0.0835642,0.916436,0.998872,0.285194,0.00485944,2.93445e-05,0.000321816,7478.137,160.0,0.26,0.5
