annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,d_ref,scaling_factor
4.06e-05,4.6e-05,0.203366,0.203366,0.796634,0.999407,0.0545529,8.25733e-06,8.25733e-06,3.2346e-05,6778.137,0.26,0.6
4.06e-05,0.00028,0.299145,0.299145,0.700855,0.998279,0.0165381,1.21463e-05,1.21463e-05,2.84571e-05,6778.137,0.26,0.6
4.06e-05,0.0017,0.509324,0.509324,0.490676,0.994068,0.00335881,2.06803e-05,2.06803e-05,1.99231e-05,6778.137,0.26,0.6
4.06e-05,0.01,0.734975,0.734975,0.265025,0.975619,0.000441356,2.98425e-05,2.98425e-05,1.07609e-05,6778.137,0.26,0.6
0.0001242,1e-09,0.0,0.0,1.0,0.999995,24.8107,0.0,0.0,0.000124339,6878.137,0.26,0.6
0.0001242,6e-09,0.0,0.0,1.0,0.999993,18.3923,0.0,0.0,0.000124321,6878.137,0.26,0.6
0.0001242,3.6e-08,0.0,0.0,1.0,0.99999,11.9742,0.0,0.0,0.000124214,6878.137,0.26,0.6
0.0001242,2.2e-07,0.00514697,0.00514697,0.994853,0.999977,5.49011,6.39223e-07,6.39223e-07,0.000123555,6878.137,0.26,0.6
0.0001242,1.3e-06,0.0209943,0.0209943,0.979006,0.999898,1.19681,2.60736e-06,2.60736e-06,0.000121587,6878.137,0.26,0.6
0.0001242,7.7e-06,0.0386238,0.0386238,0.961376,0.99978,0.542801,4.79684e-06,4.79684e-06,0.000119397,6878.137,0.26,0.6
0.0001242,4.6e-05,0.0962568,0.0962568,0.903743,0.999354,0.173673,1.19545e-05,1.19545e-05,0.000112239,6878.137,0.26,0.6
0.0001242,0.00028,0.202422,0.202422,0.797578,0.998296,0.0581323,2.51396e-05,2.51396e-05,9.90544e-05,6878.137,0.26,0.6
0.0001242,0.0017,0.430222,0.430222,0.569778,0.993634,0.0111154,5.3431e-05,5.3431e-05,7.0763e-05,6878.137,0.26,0.6
0.0001242,0.01,0.672079,0.672079,0.327921,0.975151,0.00163896,8.34682e-05,8.34682e-05,4.07258e-05,6878.137,0.26,0.6
0.0003313,1e-09,0.0,0.0,1.0,0.999983,19.8138,0.0,0.0,0.000331767,6978.137,0.26,0.6
0.0003313,6e-09,0.0,0.0,1.0,0.999978,14.8215,0.0,0.0,0.000331753,6978.137,0.26,0.6
0.0003313,3.6e-08,0.0,0.0,1.0,0.999966,9.82939,0.0,0.0,0.00033167,6978.137,0.26,0.6
0.0003313,2.2e-07,0.000555891,0.000555891,0.999444,0.999931,4.78636,1.8419e-07,1.8419e-07,0.000331157,6978.137,0.26,0.6
0.0003313,1.3e-06,0.00545948,0.00545948,0.994541,0.999752,1.32709,1.80895e-06,1.80895e-06,0.000329532,6978.137,0.26,0.6
0.0003313,7.7e-06,0.0127247,0.0127247,0.987275,0.999475,0.622859,4.21621e-06,4.21621e-06,0.000327125,6978.137,0.26,0.6
0.0003313,4.6e-05,0.0356823,0.0356823,0.964318,0.998412,0.201165,1.1823e-05,1.1823e-05,0.000319518,6978.137,0.26,0.6
0.0003313,0.00028,0.0720801,0.0720801,0.92792,0.996839,0.097281,2.38831e-05,2.38831e-05,0.000307458,6978.137,0.26,0.6
0.0003313,0.0017,0.202982,0.202982,0.797018,0.992832,0.0368416,6.72563e-05,6.72563e-05,0.000264085,6978.137,0.26,0.6
0.0003313,0.01,0.53813,0.53813,0.46187,0.974509,0.00600363,0.000178305,0.000178305,0.000153036,6978.137,0.26,0.6
0.0005695,1e-09,0.0,0.0,1.0,0.999966,16.7203,0.0,0.0,0.000570342,7078.137,0.26,0.6
0.0005695,6e-09,0.0,0.0,1.0,0.999955,12.5625,0.0,0.0,0.000570331,7078.137,0.26,0.6
0.0005695,3.6e-08,0.0,0.0,1.0,0.999932,8.40472,0.0,0.0,0.000570261,7078.137,0.26,0.6
0.0005695,2.2e-07,0.0,0.0,1.0,0.999864,4.20431,0.0,0.0,0.000569834,7078.137,0.26,0.6
0.0005695,1.3e-06,0.00173876,0.00173876,0.998261,0.999563,1.30099,9.9014e-07,9.9014e-07,0.000568463,7078.137,0.26,0.6
0.0005695,7.7e-06,0.00548079,0.00548079,0.994519,0.999166,0.679105,3.12106e-06,3.12106e-06,0.000566332,7078.137,0.26,0.6
0.0005695,4.6e-05,0.0181531,0.0181531,0.981847,0.998052,0.286982,1.03373e-05,1.03373e-05,0.000559116,7078.137,0.26,0.6
